SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
302058,1,Cash loans,F,N,Y,0,166500.0,207306.0,10984.5,148500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.025164,-13804,-725,-3137.0,-5136,,1,1,0,1,0,0,Laborers,1.0,2,2,WEDNESDAY,12,0,0,0,1,1,0,Medicine,,0.5058402624021597,0.375711009574066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-681.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0
303049,0,Cash loans,M,Y,N,1,238500.0,254700.0,23814.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.007305,-18195,-194,-4342.0,-1723,1.0,1,1,1,1,1,0,Laborers,3.0,3,3,WEDNESDAY,15,0,0,0,0,0,0,Business Entity Type 3,,0.4971919287227534,0.4740512892789932,0.2227,0.1715,0.9841,0.7824,0.084,0.24,0.2069,0.3333,0.375,0.1135,0.1816,0.2453,0.0,0.0,0.2269,0.178,0.9841,0.7909,0.0848,0.2417,0.2069,0.3333,0.375,0.1161,0.1983,0.2555,0.0,0.0,0.2248,0.1715,0.9841,0.7853,0.0846,0.24,0.2069,0.3333,0.375,0.1155,0.1847,0.2497,0.0,0.0,reg oper account,block of flats,0.2388,Panel,No,3.0,0.0,3.0,0.0,-2795.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,3.0
304858,1,Cash loans,F,N,Y,0,360000.0,1096020.0,56092.5,900000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.00733,-18275,-2310,-6646.0,-1810,,1,1,0,1,0,0,Accountants,2.0,2,2,MONDAY,11,0,0,0,0,1,1,Industry: type 9,,0.6900142901182906,0.3312508645909018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,-1340.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0
305332,0,Revolving loans,M,Y,Y,1,90000.0,135000.0,6750.0,135000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0228,-20847,-5279,-3314.0,-4317,26.0,1,1,1,1,1,0,High skill tech staff,3.0,2,2,SUNDAY,7,0,0,0,0,1,1,Police,,0.6076608780433802,0.3001077565791181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1583.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
305638,0,Cash loans,F,N,Y,0,157500.0,675000.0,32472.0,675000.0,Other_B,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.028663,-16022,-296,-4102.0,-481,,1,1,0,1,0,0,Sales staff,1.0,2,2,TUESDAY,14,0,0,0,0,0,0,Trade: type 1,,0.5812352634549958,0.4848514754962666,0.0619,0.0555,0.9712,,,0.0,0.2069,0.125,,,,,,0.0804,0.063,0.0576,0.9712,,,0.0,0.2069,0.125,,,,,,0.0851,0.0625,0.0555,0.9712,,,0.0,0.2069,0.125,,,,,,0.0821,,,0.0984,"Stone, brick",No,4.0,1.0,4.0,1.0,-738.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
306452,0,Cash loans,F,N,N,2,675000.0,900000.0,48082.5,900000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.025164,-14543,-2507,-375.0,-831,,1,1,1,1,0,0,Sales staff,4.0,2,2,SATURDAY,9,0,0,0,0,1,1,Self-employed,,0.3538246581144634,0.4974688893052743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-309.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0
308262,0,Cash loans,M,N,N,0,67500.0,269550.0,14620.5,225000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.020246,-20499,-3537,-10555.0,-3966,,1,1,1,1,0,0,Laborers,2.0,3,3,THURSDAY,13,0,0,0,0,0,0,Construction,,0.7364945220214082,0.5638350489514956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0042,"Stone, brick",No,0.0,0.0,0.0,0.0,-434.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
309601,0,Cash loans,F,N,Y,0,225000.0,1546020.0,45333.0,1350000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0228,-17051,-598,-11091.0,-589,,1,1,0,1,0,0,Sales staff,2.0,2,2,THURSDAY,7,0,0,0,0,0,0,Self-employed,,0.6469982948020053,0.6610235391308081,0.1979,0.1627,0.9826,,,0.24,0.2069,0.3333,,0.0994,,0.2164,,0.0869,0.2017,0.1688,0.9826,,,0.2417,0.2069,0.3333,,0.1017,,0.2255,,0.092,0.1999,0.1627,0.9826,,,0.24,0.2069,0.3333,,0.1011,,0.2203,,0.0887,,block of flats,0.1912,"Stone, brick",No,2.0,0.0,2.0,0.0,-352.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.0,1.0,2.0
309856,0,Cash loans,F,N,N,2,382500.0,1316155.5,38614.5,1030500.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.04622,-18946,-4827,-13026.0,-2490,,1,1,0,1,0,0,Security staff,4.0,1,1,WEDNESDAY,17,0,0,0,0,0,0,Other,,0.7333677348018516,0.5954562029091491,,,0.9776,,,,,0.4583,,,,0.0737,,,,,0.9777,,,,,0.4583,,,,0.0768,,,,,0.9776,,,,,0.4583,,,,0.075,,,,,0.0781,Panel,No,0.0,0.0,0.0,0.0,-1689.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,5.0,1.0,5.0
311129,0,Cash loans,M,Y,Y,0,108000.0,278460.0,20947.5,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.010643,-24577,365243,-16705.0,-4596,4.0,1,0,0,1,0,0,,2.0,2,2,FRIDAY,10,0,0,0,0,0,0,XNA,,0.6959923814108895,0.6347055309763198,0.0722,0.0,0.9767,0.6804,,0.0,0.1379,0.1667,0.2083,0.0713,0.0588,0.0631,0.0,0.0,0.0735,0.0,0.9767,0.6929,,0.0,0.1379,0.1667,0.2083,0.073,0.0643,0.0658,0.0,0.0,0.0729,0.0,0.9767,0.6847,,0.0,0.1379,0.1667,0.2083,0.0726,0.0599,0.0643,0.0,0.0,reg oper account,block of flats,0.0539,"Stone, brick",No,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
311428,1,Revolving loans,F,N,Y,0,67500.0,247500.0,12375.0,247500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020246,-16157,-451,-5486.0,-90,,1,1,0,1,1,0,Security staff,2.0,3,3,MONDAY,8,0,0,0,0,0,0,Security,0.3528734776968039,0.1951407693619722,,0.1227,0.1098,0.9781,0.7008,0.0164,0.0,0.2759,0.1667,0.2083,0.0898,0.1,0.1144,0.0,0.0,0.125,0.114,0.9782,0.7125,0.0166,0.0,0.2759,0.1667,0.2083,0.0918,0.1093,0.1192,0.0,0.0,0.1239,0.1098,0.9781,0.7048,0.0165,0.0,0.2759,0.1667,0.2083,0.0913,0.1018,0.1164,0.0,0.0,reg oper spec account,block of flats,0.0989,Panel,No,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
311447,0,Cash loans,F,N,Y,1,90000.0,508495.5,24462.0,454500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010147,-13260,-559,-412.0,-408,,1,1,1,1,1,0,Cooking staff,3.0,2,2,FRIDAY,13,0,0,0,1,1,1,Other,0.3624482007492019,0.6697107538446484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-181.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
311779,0,Cash loans,F,N,Y,1,157500.0,500211.0,28062.0,463500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.04622,-14986,-2189,-1467.0,-2620,,1,1,0,1,0,0,,3.0,1,1,SATURDAY,13,0,0,0,0,0,0,Business Entity Type 3,0.7946434905104091,0.7313403223824692,0.6528965519806539,0.1742,0.0455,0.9488,,,0.0,0.0345,0.125,,,,0.0427,,0.1234,0.1775,0.0472,0.9489,,,0.0,0.0345,0.125,,,,0.0445,,0.1306,0.1759,0.0455,0.9488,,,0.0,0.0345,0.125,,,,0.0435,,0.126,,specific housing,0.047,"Stone, brick",No,0.0,0.0,0.0,0.0,-1099.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
312147,0,Cash loans,M,Y,Y,0,270000.0,1550655.0,40905.0,1386000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.072508,-23562,-3652,-10295.0,-4566,10.0,1,1,0,1,1,0,Managers,2.0,1,1,WEDNESDAY,12,0,0,0,0,0,0,Other,,0.1666624328389173,,0.1374,0.0819,0.9776,0.6940000000000001,0.0515,0.1428,0.1083,0.3867,0.4283,0.1311,0.112,0.0834,0.0,0.0006,0.0882,0.0994,0.9777,0.706,0.0608,0.0806,0.0345,0.3333,0.375,0.0871,0.0771,0.0444,0.0,0.0,0.1489,0.0958,0.9776,0.6981,0.0606,0.16,0.1379,0.3333,0.375,0.1459,0.1223,0.0958,0.0,0.0001,org spec account,block of flats,0.2024,Panel,No,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
312282,0,Cash loans,F,N,N,0,90000.0,263686.5,14854.5,238500.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.018634,-22247,365243,-15892.0,-3697,,1,0,0,1,0,0,,1.0,2,2,FRIDAY,15,0,0,0,0,0,0,XNA,0.4254468546347569,0.6791787006744788,0.6626377922738201,0.0165,,0.9717,,,,0.1379,0.0417,,,,0.0128,,,0.0168,,0.9717,,,,0.1379,0.0417,,,,0.0133,,,0.0167,,0.9717,,,,0.1379,0.0417,,,,0.013,,,,block of flats,0.01,"Stone, brick",No,1.0,0.0,1.0,0.0,-2702.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
313310,1,Cash loans,M,N,N,1,135000.0,246357.0,29236.5,234000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792,-10089,-2757,-4493.0,-2753,,1,1,1,1,0,0,Laborers,3.0,2,2,WEDNESDAY,12,0,0,0,0,1,1,Self-employed,,0.6142565939811004,0.3506958432829587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1122.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
314129,0,Cash loans,M,Y,N,3,121500.0,298512.0,19435.5,270000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.026392,-15553,-1901,-1366.0,-646,0.0,1,1,1,1,1,0,Laborers,5.0,2,2,FRIDAY,18,0,0,0,0,0,0,Business Entity Type 3,,0.5176526163890611,0.6738300778602003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-541.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
315154,0,Cash loans,F,Y,Y,0,225000.0,1125000.0,36292.5,1125000.0,Unaccompanied,Working,Incomplete higher,Married,House / apartment,0.04622,-13288,-188,-3860.0,-1851,6.0,1,1,0,1,1,0,Realty agents,2.0,1,1,MONDAY,10,0,0,0,0,0,0,Self-employed,,0.6481311877970319,0.2079641743053816,0.0619,0.0,0.9876,0.83,0.0085,0.0,0.1034,0.1667,0.2083,0.1125,0.0504,0.0671,0.0,0.0,0.063,0.0,0.9876,0.8367,0.0086,0.0,0.1034,0.1667,0.2083,0.1151,0.0551,0.0699,0.0,0.0,0.0625,0.0,0.9876,0.8323,0.0086,0.0,0.1034,0.1667,0.2083,0.1144,0.0513,0.0683,0.0,0.0,reg oper account,block of flats,0.0527,Panel,No,0.0,0.0,0.0,0.0,-199.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
315863,1,Cash loans,F,N,Y,0,81000.0,531265.5,20155.5,373500.0,Unaccompanied,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.031329,-19140,365243,-8922.0,-768,,1,0,0,1,0,0,,2.0,2,2,TUESDAY,12,0,0,0,0,0,0,XNA,0.8410622608010837,0.1835830326392186,,0.0928,0.0,0.9876,0.83,0.0141,0.0,0.2069,0.1667,0.2083,,0.0756,0.0961,0.0039,0.0,0.0945,0.0,0.9876,0.8367,0.0142,0.0,0.2069,0.1667,0.2083,,0.0826,0.1002,0.0039,0.0,0.0937,0.0,0.9876,0.8323,0.0142,0.0,0.2069,0.1667,0.2083,,0.077,0.0979,0.0039,0.0,reg oper account,block of flats,0.0756,Panel,No,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
316747,0,Cash loans,F,N,N,0,112500.0,258709.5,14980.5,234000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,Municipal apartment,0.014464,-20021,-4488,-3550.0,-825,,1,1,0,1,0,0,Security staff,2.0,2,2,TUESDAY,6,0,0,0,0,0,0,Business Entity Type 3,,0.2591815428026776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,6.0
316799,0,Cash loans,M,Y,N,1,135000.0,254700.0,17149.5,225000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.04622,-10832,-748,-1534.0,-2543,7.0,1,1,1,1,0,0,Laborers,3.0,1,1,SUNDAY,13,0,0,0,0,0,0,Self-employed,0.3332722898644016,0.6197393043523137,0.4812493411434029,0.0495,0.0616,0.9742,0.6464,0.005,0.0,0.1034,0.125,0.1667,0.0228,0.0403,0.0395,0.0,0.0,0.0504,0.0639,0.9742,0.6602,0.0051,0.0,0.1034,0.125,0.1667,0.0233,0.0441,0.0411,0.0,0.0,0.05,0.0616,0.9742,0.6511,0.0051,0.0,0.1034,0.125,0.1667,0.0232,0.041,0.0402,0.0,0.0,reg oper account,block of flats,0.0457,"Stone, brick",No,0.0,0.0,0.0,0.0,-2009.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
316973,0,Cash loans,F,N,Y,0,112500.0,247275.0,17338.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.031329,-19061,-9794,-9715.0,-2580,,1,1,1,1,0,0,Cooking staff,1.0,2,2,TUESDAY,12,0,0,0,0,0,0,Kindergarten,,0.5079828727062519,0.3296550543128238,0.1856,0.1518,0.9866,0.8164,0.033,0.2,0.1724,0.3333,0.375,0.0857,0.1513,0.1913,0.0,0.0,0.1891,0.1575,0.9866,0.8236,0.0333,0.2014,0.1724,0.3333,0.375,0.0876,0.1653,0.1993,0.0,0.0,0.1874,0.1518,0.9866,0.8189,0.0332,0.2,0.1724,0.3333,0.375,0.0872,0.1539,0.1947,0.0,0.0,reg oper account,block of flats,0.1505,Block,No,2.0,1.0,2.0,1.0,-966.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,3.0
318211,0,Cash loans,F,N,N,0,112500.0,481495.5,32305.5,454500.0,Unaccompanied,State servant,Secondary / secondary special,Widow,House / apartment,0.028663,-20479,-13544,-9034.0,-4030,,1,1,1,1,1,0,High skill tech staff,1.0,2,2,MONDAY,10,0,0,0,0,0,0,Medicine,,0.5532274070347573,0.6690566947824041,0.0165,0.0,0.9871,,,0.0,0.0345,0.0417,,0.0,,0.0127,,0.0,0.0168,0.0,0.9871,,,0.0,0.0345,0.0417,,0.0,,0.0132,,0.0,0.0167,0.0,0.9871,,,0.0,0.0345,0.0417,,0.0,,0.0129,,0.0,,block of flats,0.01,"Stone, brick",No,2.0,1.0,2.0,0.0,-2622.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
318429,0,Cash loans,F,N,N,1,540000.0,490495.5,47781.0,454500.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.010006,-13586,-4823,-486.0,-484,,1,1,1,1,0,0,Core staff,3.0,2,2,TUESDAY,6,0,0,0,1,1,0,Security Ministries,0.8153207160536102,0.647267943942539,0.5082869913916046,0.0619,0.0986,0.995,,,0.0,0.1724,0.125,,0.0734,,0.0676,,0.0,0.063,0.1023,0.995,,,0.0,0.1724,0.125,,0.075,,0.0704,,0.0,0.0625,0.0986,0.995,,,0.0,0.1724,0.125,,0.0746,,0.0688,,0.0,,block of flats,0.0608,"Stone, brick",No,0.0,0.0,0.0,0.0,-845.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
318677,1,Cash loans,M,Y,N,0,225000.0,808650.0,31333.5,675000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.00733,-20822,-6556,-2597.0,-4290,12.0,1,1,1,1,1,0,Managers,2.0,2,2,MONDAY,12,0,0,0,0,1,1,Transport: type 4,,0.6786924932150971,0.7801436381572275,0.0165,0.039,0.9737,0.6396,0.0015,0.0,0.069,0.0417,0.0417,0.0,,0.0129,,0.0135,0.0168,0.0405,0.9737,0.6537,0.0016,0.0,0.069,0.0417,0.0417,0.0,,0.0135,,0.0143,0.0167,0.039,0.9737,0.6444,0.0016,0.0,0.069,0.0417,0.0417,0.0,,0.0132,,0.0138,reg oper account,block of flats,0.0272,"Stone, brick",No,0.0,0.0,0.0,0.0,-2537.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
318972,0,Cash loans,M,Y,Y,0,270000.0,755190.0,38686.5,675000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.0072739999999999,-15130,-8121,-399.0,-4604,20.0,1,1,0,1,0,0,Drivers,2.0,2,2,WEDNESDAY,17,0,0,0,0,0,0,Electricity,0.4847306829818196,0.7447235946234118,0.6178261467332483,0.1485,0.0,0.9836,0.7756,0.0399,0.16,0.1379,0.3333,0.0,0.0436,0.121,0.0888,0.0,0.0,0.1513,0.0,0.9836,0.7844,0.0403,0.1611,0.1379,0.3333,0.0,0.0445,0.1322,0.0925,0.0,0.0,0.1499,0.0,0.9836,0.7786,0.0401,0.16,0.1379,0.3333,0.0,0.0443,0.1231,0.0904,0.0,0.0,reg oper spec account,block of flats,0.1208,Panel,No,0.0,0.0,0.0,0.0,-1124.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
319376,0,Cash loans,F,N,Y,0,58500.0,481495.5,34371.0,454500.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.00733,-20853,365243,-7932.0,-3842,,1,0,0,1,0,0,,2.0,2,2,WEDNESDAY,13,0,0,0,0,0,0,XNA,0.8196948571738583,0.6361320003372891,0.7106743858828587,0.0474,0.0623,0.9776,,,0.0,0.1034,0.125,,0.0139,,0.0385,,0.0051,0.0483,0.0647,0.9777,,,0.0,0.1034,0.125,,0.0142,,0.0401,,0.0055,0.0479,0.0623,0.9776,,,0.0,0.1034,0.125,,0.0141,,0.0392,,0.0053,,block of flats,0.0402,"Stone, brick",No,0.0,0.0,0.0,0.0,-431.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0
319905,0,Cash loans,F,N,N,0,90000.0,578979.0,23089.5,517500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.00496,-21378,365243,-12515.0,-4706,,1,0,0,1,0,0,,2.0,2,2,MONDAY,10,0,0,0,0,0,0,XNA,,0.7108799852668375,0.6075573001388961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0
319933,0,Cash loans,M,Y,N,0,135000.0,225000.0,20952.0,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.028663,-22206,365243,-210.0,-4742,7.0,1,0,0,1,1,0,,2.0,2,2,FRIDAY,13,0,0,0,0,0,0,XNA,,0.5762184993339008,0.2707073872651806,0.0825,0.0797,0.9776,,,0.0,0.1379,0.1667,,0.0,,0.0713,,0.0,0.084,0.0828,0.9777,,,0.0,0.1379,0.1667,,0.0,,0.0743,,0.0,0.0833,0.0797,0.9776,,,0.0,0.1379,0.1667,,0.0,,0.0726,,0.0,,block of flats,0.0752,Mixed,No,0.0,0.0,0.0,0.0,-1859.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
320249,0,Cash loans,F,N,Y,0,193500.0,675000.0,34596.0,675000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.026392,-18907,-689,-869.0,-2437,,1,1,0,1,0,0,,2.0,2,2,THURSDAY,15,0,0,0,0,0,0,Business Entity Type 3,0.8252304104318637,0.7021885909192578,0.4294236843421945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,-2429.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
321580,0,Cash loans,M,N,Y,0,225000.0,592560.0,31153.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,Office apartment,0.00963,-11440,-487,-3511.0,-3516,,1,1,0,1,0,0,Laborers,2.0,2,2,FRIDAY,14,0,0,0,0,0,0,Industry: type 1,0.1508630441129047,0.0104336289914305,0.2594676548211199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-1066.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
